0.528623	1014.45	0	0	45.1423
333.084	0	0	0	0
331.905	0	0	0	0
328.853	0	0	0	0
331.137	0	0	0	0
330.052	0	0	0	0
327.205	0	0	0	0
304.57	0	0	0	0
306.918	0	0	0	0
274.007	0	0	0	0
269.003	0	0	0	0
264.241	0	0	0	0
270.475	0	0	0	0
253.717	0	0	0	0
233.364	0	0	0	0
218.34	0	0	0	0
203.293	0	0	0	0
205.28	0	0	0	0
0	398.952	0	0	23.1639
172.455	0	0	0	0
135.02	0	0	0	0
140.545	0	0	0	0
122.259	0	0	0	0
117.325	0	0	0	0
0	278.84	0	0	15.6859
0	0	11.8523	106.244	0.798117
19.6007	173.11	0	0	0.767882
105.02	0	0	0	0
0	164.516	0	0	0.213444
0	145.825	0	0	0.464636
0	158.156	0	0	0.0622314
0	165.427	0	0	0.287765
0	159.027	0	0	0.0975118
0	156.983	0	0	0.0788846
0	157.892	0	0	0.0813201
0	0	12.0516	88.6374	0.860166
0	153.671	0	0	0
97.5006	0	0	0	0
98.7856	0	0	0	0
10.9244	156.356	0	0	0.323756
93.2742	0	0	0	0
0	137.115	0	0	0.00849193
0	0	10.8244	102.288	0
0	0	7.60943	114.862	0
0	0	7.5689	111.91	0
0	0	9.83161	101.938	0
0	132.66	0	0	0
84.1657	0	0	0	0
0	0	8.27202	106.696	0
0	0	7.25559	111.072	0
0	0	8.72603	105.563	0
0	0	9.56202	97.7988	0
0	0	12.4727	79.6191	0
0	0	13.3084	73.949	0
1.64078	108.009	0	0	0
0.169504	0	20.5569	53.7791	0
0.673747	0	20.7855	48.9122	0
3.8066	0	93.3118	0	4.16713
15.9348	117.857	0	0	0.106713
0	0	14.4857	66.3488	0
2.04548	104.509	0	0	0
1.84711	104.188	0	0	0
1.76249	104.051	0	0	0
36.6992	0	0	0	11.4062
0	0	0	145.865	0
2.18425	103.161	0	0	0
0	0	0	140.176	0
0	0	0	139.732	0
0	0	0.0381063	132.972	0
0	0	11.1828	69.2445	0
16.1583	0	0	0	4.92668
0.0697965	0	0	133.468	0
32.9504	0	0	0	9.12272
0	0	0	136.841	0
0	0	0	133.755	0
